step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,56.68925174560451,46.003438057146624,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,578452,0.578452,nan,0.578452,nan,2,0,578320,4,0,0,2,132,64,16,68,17,33,2,0,0,1
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.29521084676749,42.26070326597768,2,4,0,2,4,0,2,-105.0,70.5,-47.5,5.0,578584,1.157036,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
4,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,1.157036,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,1.157036,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.98611259460449,58.98611068725586,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,289292,1.446328,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
7,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.116281509399414,62.11627960205078,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,289292,1.73562,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
8,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,1.73562,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.61391830444336,58.61391830444336,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,2.024912,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,5.0,0,2.024912,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,5.0,0,2.024912,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.26620864868164,59.040672302246094,7,14,1,2,14,0,3,-105.0,70.5,-47.5,5.0,578584,2.603496,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.349952697753906,62.349952697753906,8,16,0,1,16,0,1,-105.0,70.5,-47.5,5.0,289292,2.892788,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
14,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,5.0,0,2.892788,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.113576889038086,62.11357498168945,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,289292,3.18208,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
16,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,3.18208,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,5.0,0,3.18208,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,3.18208,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.99165725708008,58.99165725708008,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,289292,3.471372,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,70.06450162486688,67.42618070201532,5,10,0,2,10,0,2,-105.0,70.5,-47.5,5.0,578584,4.049956,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.29126167297363,60.29125213623047,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,289292,4.339248,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,4.339248,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,4.339248,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,4.339248,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,4.339248,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.36711534202243,23.47293687750184,6,12,1,3,12,0,4,-105.0,70.5,-47.5,5.0,867876,5.207124,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,70.90892028808594,70.90892028808594,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,289292,5.496416,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,6,12,0,0,12,0,0,-105.0,70.5,-47.5,5.0,0,5.496416,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.5613899230957,67.5613899230957,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,5.785708,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
30,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,5.785708,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,6.075,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
32,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.23868942260742,61.23868942260742,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,289292,6.364292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
33,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,5.0,0,6.364292,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
